Card 180: 66 16  8 74 36  9 51 40 20 42 | 82 16  8 51 36 32 20 11 79 13  9  3 97 98 33 68 69 29 66  5  7 25 42 40 74
Card 181: 36 32 49 85 15  6  4 56  1 62 | 80 77 45 83 35 62  9 48 43 17 36 27 32 85 11 89 15 49 56  6 47  1  4 22 20
Card 182: 15 30 92  9 78 16 38  8 12 34 | 98 52 60 24 80 87 46 13  5 54 23 49 97 89 39 48 40 86  7 32  3 69 81 41  8
Card 183: 83 16 69  4 53 41 11 65  6 81 | 12 92 35 51 67 71 55 14 73  1 74 80 82 17 94 43 23 78 63 66 96 30  7 61 29
Card 184: 19 92 71 25 97 80 69 96  3 52 | 98 96 56 69 58 13 65 37 19  3 16 71 43 10 14 21 18 92 97 80 38 25 87 66 57
Card 185: 38 95 97 10 59 93 98 37 43 81 | 12 34 18  2 14 48 35 86 27 96 82 23 37 21 61 63 68  9 17 69 13  5 43 10 32
Card 186: 39 40 17 54 99 94 43 46 28 92 | 82 53 71 25 24 51 97 11 33 16 63 41  9 42 69 88  5 96 73 70 21 95 15 47 19
Card 187: 87 31 45  8 75 30  7 62 22 79 | 86 72 36  8 60 63 40  7 38 65 11 29 92  2 28 59 14 19 87 35 91 12 16 41 57
Card 188: 97 21 10  3 26 27 15 37 75 62 | 17 16 67 74 76  5 90 95 37 25 33 84 40 10 23 12 98 79 27  3 66 82 97 54 58
Card 189: 89 21 23  2 19 93 12 67 58 88 | 66 79 21 16 78  5 12 30 88 83 58  1  6 45 76 95 46 39 31 77 33 19  7 51 69
Card 190: 82 94 59 34 86 52 85 29 41 63 | 64 78 89 34 12 22 68 24 30 46 18 84 86 73 23 58 21  8  1 25 42 74 67 62 38
Card 191: 71 80 45 39 12 15 24 83 53 33 | 96 23 86 70 52 57 37 75 35 82 61 13  5 87 62 54 16 85 32 53 63 66 30 22 67
Card 192: 29 54 14 10 45 83 59 50 95 77 | 60 33 93 82 73 78  4 91 65 29 70 16 69 40 64 36 22 26 77 34  8 17 49 63 99
Card 193: 62 71 81 41 93 98 42 73 34 96 | 89 86 51 60  8 87 34 72 35 45 43 67 38 28 46 24 95 97 47 77 20 80 74  2 85
Card 194: 13  3  2 66 96 63 94 17 43  4 | 70 82 54 83 77 40  6 38 11  9  7 19 68  1 84 92 56 97 80 75 49 33 27 34 23
Card 195: 92  7 61 33 40 95 63  6 96 93 | 41 80 64 81 63 40 57 33 49 24 95 26 89 61 39 92 74  6  1 31 93 29  7 48 56
Card 196: 51 16 52 67 39 57 82 71 76 94 | 61 69 82 70 25 52 56 28 31 19 65 16 13 59 74 90  1 99 88 44 85 91  6 62 54
Card 197: 87 32 97 31 84 79 24 99 62 12 | 80  3 35 12 32 66 81 62 22  8 20 30 95 61 93 16 73 51 96 15 31 84 19 24 58
Card 198: 93 38 58 96 22 29 97 84 56 25 |  5 84 42 56 25 22 10 97 41 58 96 38 64 88 35 93 54 29 81 19 30 91 62  8 47
Card 199: 34 58  6 57 29 99 79 47 94 37 | 61 86  4 23 97 47  9 35 53 34 30 13 25 56 79 89 81 93  8 18 91 43 16 80 90
Card 200: 87 43 48 95 20 10 51 89 35 21 | 74 75 20 87 50 68 89 12 78 35 10 43 21 95 48 41 51 52 84 42  2  9 26 17 29
Card 201: 97 38 88  9 17 29 34 64 20 72 | 39 79 30 17 78 72  4  5 20 95 60 69 28 62 32 85 43 38 87 12 96  7 27 10  6
Card 202: 10 77 45 36 43 32 73 75 47 41 | 32 84 45 21 83 87 62 47 10 43 64  7 75 49 42 61 77 19 73 41 23 44 37 27 60
Card 203: 97 44 48 40  2 31 28 27 83 73 | 58 82 83 99 17 40 97 96 95 90 72 69 63 21 14 59 62  2 84  6 48 35 93 27 55
Card 204: 64 66 23 63 79 99 49 44 39 69 | 12 62 92  9 51 43 31 36 42 20 48 99 16 46 81 93 57 50 32 97 59 73 14 76 10
Card 205: 28 52 50 53 43 32 98 97 61 72 | 62 16 18 71  8 44 11 36 59 41  1 57 84 24 15 56 19 81 55 26 30 85 94 52 75
Card 206: 93 90 72 22 44 52  8 75 68 73 | 74 33 10 97 99 11 25 36 27 87 79 47 81 95  6 91 55 34 59 67 92 56 23 98 24
Card 207: 29 92 17 56 98 84 96 71 13 61 | 68 80  1 66 36 30 46 58 40 12  3 10 82 25 74 97 61 53 56 22 95 57 86 63 11
Card 208: 22 30 79 95 51 11 54 23 29 78 |  6 95 18 29 26 54 12 34 87 40 77 90 73  7  5 22 97 43 81 14 33 59 82 23 20
Card 209: 58  1 51 44 83 17 70 95 26 66 | 79 62 91 74 25 53 68 87 23 96 88 93 27 21 61 24 75 57 92 46 97 38 59 64 42
Card 210: 31 59  3 38 30 69 84 24 48 20 | 82 87 98 38 13 64 63 55 68 49  8 26 76 58 81 22 54 31  3 80 84  4 52 53 41
Card 211: 99 37 92 70  2 88 33 84 63  9 | 50 24 57 65 51 15 21 12  7 23 49 77 60 71 67 56 90 69 95 96 18 81 93 82 53
Card 212: 38 22 26 25 62 17 71 88 31 86 | 66 64  9 75 74 35 15 33 56 59 98 70 94 73 24 13 20 27 78 28  6 79 51 90 97
Card 213: 67 96 40 18 19 51 28 23 36 47 | 61 99 58 43 95 81 16 24 65  9 54  4 87 84 32 42 69 64 45 52 20 72 13 66 62
Card 214: 11 74 92 36 26 68 78 73  5 80 | 67 15  3 22 46 41 87 64 53 89 52 85 99 61 84 31 28 86 77 19 75  1  9 72 82
